Transcript_ID	CYP6A9-24-1/final	CYP6A9-24-2/final	CYP6A9-48-1/final	CYP6A9-48-2/final	GFP-24-1/final	GFP-24-2/final	GFP-48-1/final	GFP-48-2/final
g10431.t5	0	0	0	0	0	0	0	0
g10432.t1	16	12	25	25	14	26	13	13
g10433.t1	7	0	4	4	0	8	6	6
g10433.t2	0	0	0	0	0	0	0	0
g10434.t1	4	8	7	7	7	5	6	6
g10435.t1	0	5	10	10	13	5	0	0
g10436.t1	0	0	0	0	0	0	0	0
g10437.t1	12	0	6	6	4	10	5	5
g10438.t1	5	0	0	0	0	0	0	0
g10439.t1	11	4	0	0	0	0	0	0
g1044.t1	0	0	0	0	0	0	0	0
g10440.t1	0	0	0	0	0	0	0	0
g10441.t1	0	0	0	0	0	0	0	0
g10442.t1	0	0	0	0	0	0	0	0
g10443.t1	4	0	2	2	0	3	4	4
g10444.t1	5	11	5	5	20	7	4	4
g10445.t1	0	0	2	2	0	0	0	0
g10446.t1	33	33	10	10	15	24	19	19
g10447.t1	60	60	53	53	54	49	63	63
g10448.t1	21	14	16	16	14	15	31	31
g10449.t1	0	0	0	0	0	0	1	1
g1045.t1	0	0	0	0	0	0	0	0
g1045.t2	0	2	0	0	0	0	0	0
g1045.t3	0	0	4	4	0	0	0	0
g1045.t4	0	0	0	0	0	0	0	0
g10450.t1	0	0	0	0	0	2	0	0
g10451.t1	3	6	0	0	12	0	10	10
g10452.t1	0	0	0	0	4	0	0	0
g10452.t2	0	14	12	12	0	14	4	4
g10453.t1	0	0	0	0	0	3	0	0
g10454.t1	0	0	0	0	0	0	0	0
g10455.t1	0	0	0	0	0	0	0	0
g10456.t1	29	36	10	10	26	29	36	36
g10457.t1	0	4	4	4	0	2	0	0
g10457.t2	0	0	0	0	0	0	0	0
g10458.t1	6	0	4	4	2	2	2	2
g10459.t1	0	2	4	4	3	0	0	0
g1046.t1	4	4	0	0	0	28	0	0
g10460.t1	0	0	4	4	0	0	2	2
g10460.t2	0	0	0	0	0	0	0	0
g10460.t3	0	0	0	0	0	0	0	0
g10461.t1	22	18	18	18	19	14	18	18
g10462.t1	0	0	0	0	0	0	0	0
g10463.t1	0	0	0	0	0	0	0	0
g10463.t2	0	0	0	0	0	0	0	0
g10463.t3	0	0	0	0	0	0	0	0
g10463.t4	0	0	0	0	0	0	0	0
g10464.t1	36	31	28	28	47	44	24	24
g10465.t1	81	65	70	70	118	64	82	82
g10466.t1	0	0	0	0	0	0	0	0
g10467.t1	4	6	4	4	10	11	9	9
g10468.t1	0	0	0	0	0	0	0	0
g10469.t1	0	0	0	0	0	0	0	0
g1047.t1	0	0	0	0	0	3	0	0
g10470.t1	0	0	0	0	0	0	0	0
g10471.t1	0	0	0	0	0	0	0	0
g10472.t1	0	0	0	0	0	0	0	0
g10473.t1	26	30	25	25	37	34	30	30
g10474.t1	357	257	244	244	356	396	374	374
g10475.t1	8	20	8	8	7	7	12	12
g10476.t1	26	52	14	14	0	46	48	48
g10477.t1	180	195	163	163	201	274	265	265
g10478.t1	335	356	423	423	427	493	566	566
g10479.t1	0	0	0	0	0	0	0	0
g1048.t1	0	0	2	2	0	0	0	0
g10480.t1	76	70	54	54	82	47	83	83
g10481.t1	91	92	98	98	133	155	129	129
g10482.t1	0	0	0	0	0	0	0	0
g10483.t1	0	0	0	0	0	0	0	0
g10484.t1	0	1	2	2	2	1	1	1
g10485.t1	6	4	0	0	0	8	9	9
g10486.t1	3	0	0	0	8	6	0	0
g10487.t1	0	0	0	0	0	0	0	0
g10488.t1	0	0	0	0	0	0	0	0
g10489.t1	0	3	0	0	0	0	0	0
g1049.t1	0	0	0	0	0	0	0	0
g1049.t2	0	0	0	0	0	0	0	0
g10490.t1	12	0	0	0	0	0	0	0
g10490.t2	0	0	14	14	0	11	16	16
g10491.t1	0	0	0	0	0	0	0	0
g10492.t1	0	0	0	0	0	0	0	0
g10493.t1	56	83	107	107	51	71	87	87
g10494.t1	95	75	113	113	141	128	83	83
g10495.t1	0	0	0	0	0	0	0	0
g10496.t1	0	0	0	0	0	0	0	0
g10497.t1	247	82	168	168	164	210	123	123
g10497.t2	0	108	0	0	0	0	0	0
g10497.t3	0	113	0	0	11	10	0	0
g10497.t4	2	1	0	0	0	0	126	126
g10497.t5	117	102	37	37	37	103	31	31
g10497.t6	59	34	56	56	203	106	19	19
g10497.t7	8	36	353	353	95	137	261	261
g10498.t1	9	5	8	8	4	14	13	13
g10499.t1	0	0	0	0	0	0	0	0
g10499.t2	0	0	0	0	0	0	0	0
g105.t1	15	7	10	10	18	15	9	9
g1050.t1	6	0	0	0	0	0	0	0
g10500.t1	14	6	9	9	14	12	19	19
g10501.t1	1	0	0	0	0	0	0	0
g10502.t1	0	0	0	0	0	0	0	0
g10502.t2	0	0	0	0	0	0	0	0
g10502.t3	0	0	0	0	4	0	4	4
g10503.t1	31	13	46	46	12	24	20	20
g10504.t1	5	11	4	4	6	0	14	14
g10505.t1	0	2	7	7	0	0	6	6
g10506.t1	2	0	0	0	0	0	0	0
g10507.t1	0	4	0	0	0	0	2	2
g10508.t1	0	0	2	2	8	5	0	0
g10509.t1	8	6	11	11	10	6	1	1
g10509.t2	2	5	3	3	0	3	1	1
g1051.t1	10	8	12	12	10	4	0	0
g10510.t1	0	0	0	0	0	3	0	0
g10511.t1	0	0	0	0	0	2	0	0
g10512.t1	0	0	0	0	0	0	0	0
g10513.t1	0	0	0	0	0	0	0	0
g10514.t1	0	0	0	0	0	0	0	0
g10515.t1	0	2	0	0	0	0	0	0
g10516.t1	75	53	48	48	83	44	55	55
g10517.t1	0	0	10	10	0	6	9	9
g10518.t1	0	0	0	0	0	0	2	2
g10518.t2	0	0	2	2	0	5	1	1
g10519.t1	0	0	0	0	0	0	0	0
g1052.t1	0	0	17	17	0	3	1	1
g1052.t2	25	35	12	12	27	30	33	33
g10520.t1	0	2	0	0	0	0	0	0
g10521.t1	9	0	3	3	6	6	0	0
g10522.t1	10	25	15	15	7	12	11	11
g10523.t1	101	109	95	95	80	85	53	53
g10524.t1	9	3	0	0	0	0	0	0
g10524.t2	0	0	0	0	0	0	0	0
g10525.t1	0	1	0	0	0	0	0	0
g10526.t1	0	0	0	0	0	0	0	0
g10527.t1	0	0	0	0	0	0	0	0
g10528.t1	0	0	2	2	2	0	0	0
g10529.t1	13	12	15	15	11	25	8	8
g1053.t1	0	4	3	3	4	0	0	0
g10530.t1	0	0	0	0	0	0	0	0
g10530.t2	7	0	4	4	6	2	4	4
g10531.t1	0	6	0	0	3	0	0	0
g10532.t1	3	4	6	6	0	0	0	0
g10533.t1	0	0	0	0	0	0	0	0
g10534.t1	0	0	0	0	0	0	0	0
g10535.t1	0	0	0	0	0	0	4	4
g10536.t1	0	0	0	0	0	6	0	0
g10537.t1	0	6	0	0	0	0	0	0
g10538.t1	9	15	24	24	22	6	18	18
g10539.t1	21	3	6	6	9	11	5	5
g10539.t2	9	16	10	10	16	5	10	10
g1054.t1	10	13	6	6	12	9	6	6
g10540.t1	2	4	0	0	2	0	0	0
g10541.t1	0	2	2	2	0	0	0	0
g10542.t1	0	0	0	0	0	0	0	0
g10543.t1	0	0	0	0	0	0	0	0
g10544.t1	0	0	0	0	0	0	0	0
g10545.t1	0	0	0	0	0	0	0	0
g10545.t2	0	0	0	0	6	0	0	0
g10546.t1	10	23	16	16	6	4	16	16
g10547.t1	0	0	0	0	0	0	0	0
g10547.t2	0	0	0	0	3	0	7	7
g10548.t1	0	0	0	0	0	0	0	0
g10549.t1	0	0	0	0	0	0	0	0
g1055.t1	0	0	0	0	0	0	0	0
g10550.t1	0	0	0	0	0	0	0	0
g10551.t1	0	2	0	0	0	0	0	0
g10552.t1	0	0	0	0	0	0	0	0
g10553.t1	6	4	3	3	0	0	4	4
g10554.t1	641	558	545	545	894	803	699	699
g10555.t1	0	0	2	2	0	0	0	0
g10556.t1	0	0	2	2	0	0	0	0
g10557.t1	0	0	0	0	0	0	0	0
g10558.t1	8	0	6	6	6	2	0	0
g10559.t1	0	3	0	0	0	4	10	10
g1056.t1	0	0	0	0	0	0	0	0
g10560.t1	0	2	0	0	0	0	2	2
g10561.t1	0	0	0	0	0	0	0	0
g10562.t1	0	0	0	0	0	0	0	0
g10562.t2	0	3	2	2	0	3	0	0
g10563.t1	0	9	0	0	6	9	6	6
g10563.t2	0	0	12	12	0	0	0	0
g10564.t1	0	0	0	0	0	0	0	0
g10565.t1	4	4	0	0	0	7	0	0
g10566.t1	4	6	1	1	5	4	0	0
g10567.t1	0	0	0	0	0	0	0	0
g10567.t2	0	0	0	0	0	0	0	0
g10568.t1	20	6	22	22	18	22	10	10
g10569.t1	10	7	8	8	0	9	9	9
g1057.t1	2	0	0	0	0	0	0	0
g10570.t1	0	0	0	0	0	0	0	0
g10570.t2	0	0	0	0	0	0	0	0
g10571.t1	3	4	9	9	4	3	10	10
g10572.t1	0	4	0	0	4	0	0	0
g10573.t1	0	0	0	0	3	0	0	0
g10574.t1	0	0	0	0	0	0	0	0
g10575.t1	0	0	0	0	0	0	0	0
g10576.t1	0	0	0	0	0	0	0	0
g10576.t2	0	0	0	0	0	0	0	0
g10577.t1	0	0	0	0	0	0	0	0
g10578.t1	4	0	2	2	4	0	0	0
g10579.t1	54	57	50	50	43	54	44	44
g1058.t1	0	0	0	0	0	2	0	0
g10580.t1	0	0	0	0	0	0	0	0
g10581.t1	0	7	4	4	0	0	0	0
g10582.t1	4	5	5	5	0	8	0	0
g10583.t1	0	6	3	3	5	9	8	8
g10584.t1	0	0	0	0	0	0	0	0
g10585.t1	799	927	826	826	727	722	843	843
g10586.t1	0	0	0	0	0	0	0	0
g10587.t1	2	0	3	3	5	4	0	0
g10588.t1	0	0	0	0	3	4	0	0
g10589.t1	0	0	0	0	0	6	0	0
g1059.t1	0	6	4	4	0	0	2	2
g1059.t2	0	0	0	0	0	0	0	0
g10590.t1	4	0	0	0	0	0	0	0
g10591.t1	0	8	3	3	4	0	13	13
g10592.t1	8	4	9	9	3	0	9	9
g10592.t2	6	2	0	0	11	10	0	0
g10592.t3	0	0	0	0	0	0	0	0
g10593.t1	0	0	0	0	0	0	0	0
g10594.t1	8	6	5	5	5	9	9	9
g10594.t2	1	2	6	6	0	1	1	1
g10595.t1	0	0	0	0	0	0	0	0
g10595.t2	0	0	0	0	0	0	0	0
g10596.t1	183	119	105	105	82	160	67	67
g10597.t1	12	7	4	4	22	12	0	0
g10598.t1	1	0	0	0	0	0	0	0
g10598.t2	2	0	0	0	4	0	0	0
g10599.t1	0	4	5	5	0	0	0	0
g106.t1	3	4	0	0	4	2	0	0
g1060.t1	0	2	0	0	0	0	0	0
g10600.t1	0	4	2	2	0	4	6	6
g10601.t1	16	28	12	12	20	25	11	11
g10602.t1	5	0	5	5	0	5	5	5
g10603.t1	0	0	0	0	0	0	0	0
g10604.t1	0	8	0	0	0	4	0	0
g10605.t1	2	0	3	3	0	0	0	0
g10606.t1	0	0	0	0	4	0	0	0
g10607.t1	13	6	17	17	19	6	22	22
g10608.t1	0	0	0	0	0	3	0	0
g10609.t1	0	2	0	0	0	0	0	0
g1061.t1	0	0	0	0	0	0	2	2
g10610.t1	0	0	0	0	0	0	0	0
g10611.t1	0	0	0	0	6	2	0	0
g10612.t1	0	0	0	0	0	0	0	0
g10613.t1	0	0	13	13	14	2	7	7
g10614.t1	20	12	8	8	8	11	11	11
g10615.t1	7	6	0	0	5	2	2	2
g10616.t1	2	6	4	4	0	0	2	2
g10617.t1	0	0	0	0	0	0	0	0
g10618.t1	14	14	7	7	16	22	8	8
g10619.t1	0	0	0	0	0	0	0	0
g1062.t1	0	0	0	0	0	0	0	0
g10620.t1	0	0	0	0	0	0	0	0
g10621.t1	0	0	0	0	0	0	0	0
g10622.t1	6	0	0	0	0	11	0	0
g10623.t1	0	0	0	0	0	0	0	0
g10623.t2	0	0	0	0	0	0	0	0
g10624.t1	0	0	0	0	0	0	0	0
g10625.t1	0	2	0	0	0	8	0	0
g10626.t1	0	2	0	0	0	0	0	0
g10627.t1	17	16	8	8	20	18	17	17
g10628.t1	0	0	0	0	10	0	0	0
g10629.t1	0	0	0	0	0	0	0	0
g1063.t1	0	0	3	3	0	0	0	0
g1063.t2	0	0	0	0	0	0	0	0
g10630.t1	4	0	0	0	0	3	0	0
g10631.t1	0	0	0	0	0	0	0	0
g10632.t1	0	0	0	0	0	0	0	0
g10633.t1	0	6	0	0	0	0	4	4
g10634.t1	0	0	2	2	0	0	0	0
g10635.t1	0	0	0	0	0	2	0	0
g10636.t1	0	0	0	0	4	3	7	7
g10637.t1	12	13	25	25	28	16	14	14
g10638.t1	0	6	3	3	13	3	4	4
g10639.t1	7	6	0	0	0	4	2	2
g1064.t1	84	83	56	56	100	92	83	83
g1064.t2	0	0	0	0	0	0	0	0
g10640.t1	0	4	0	0	0	0	0	0
g10641.t1	0	0	0	0	0	0	0	0
g10641.t2	0	2	4	4	0	0	4	4
g10642.t1	17	14	17	17	5	8	4	4
g10643.t1	2	5	3	3	2	3	6	6
g10644.t1	0	0	0	0	0	0	0	0
g10645.t1	15	11	0	0	8	8	4	4
g10646.t1	0	2	0	0	0	0	6	6
g10647.t1	0	0	0	0	0	0	0	0
g10648.t1	0	2	0	0	0	0	0	0
g10648.t2	0	0	0	0	0	0	0	0
g10649.t1	0	0	0	0	0	0	0	0
g1065.t1	0	0	0	0	0	0	21	21
g1065.t2	0	0	0	0	0	37	0	0
g1065.t3	18	15	41	41	34	0	14	14
g10650.t1	21	16	11	11	4	8	5	5
g10651.t1	0	2	0	0	6	0	0	0
g10652.t1	0	0	2	2	0	0	0	0
g10653.t1	49	58	52	52	68	63	46	46
g10653.t2	0	1	0	0	0	0	0	0
g10654.t1	0	0	10	10	9	0	2	2
g10654.t2	0	0	0	0	0	0	0	0
g10655.t1	0	0	0	0	0	0	0	0
g10656.t1	0	0	0	0	0	0	0	0
g10657.t1	0	0	0	0	0	0	0	0
g10658.t1	0	0	0	0	0	0	0	0
g10659.t1	0	0	0	0	0	0	0	0
g10659.t2	0	0	0	0	0	0	0	0
g1066.t1	0	0	0	0	0	0	0	0
g10660.t1	4	4	0	0	4	0	0	0
g10661.t1	4	6	5	5	0	0	0	0
g10662.t1	4	0	0	0	0	4	0	0
g10663.t1	0	0	0	0	0	0	0	0
g10663.t2	0	0	2	2	6	0	0	0
g10664.t1	0	11	8	8	7	5	0	0
g10664.t2	0	0	0	0	0	0	0	0
g10665.t1	0	4	4	4	0	16	0	0
g10666.t1	2	0	0	0	0	0	0	0
g10667.t1	0	3	2	2	0	0	0	0
g10668.t1	17	15	12	12	22	19	22	22
g10669.t1	0	0	0	0	0	0	0	0
g1067.t1	0	5	6	6	8	8	9	9
g10670.t1	0	0	0	0	0	0	0	0
g10671.t1	4	0	0	0	3	3	0	0
g10672.t1	5	5	0	0	4	0	4	4
g10673.t1	0	0	0	0	0	0	0	0
g10673.t2	0	0	0	0	0	0	0	0
g10674.t1	0	0	0	0	0	0	0	0
g10675.t1	0	0	0	0	0	0	0	0
g10675.t2	0	0	0	0	5	5	0	0
g10676.t1	0	0	0	0	0	0	4	4
g10676.t2	0	0	0	0	0	0	0	0
g10677.t1	0	0	0	0	0	0	0	0
g10677.t2	0	0	0	0	0	0	3	3
g10678.t1	0	0	1	1	2	0	0	0
g10679.t1	4	0	7	7	0	6	8	8
g1068.t1	0	0	0	0	0	0	0	0
g10680.t1	0	0	0	0	0	0	0	0
g10681.t1	21	46	31	31	19	21	12	12
g10682.t1	8	6	10	10	8	16	4	4
g10683.t1	4	0	0	0	2	0	0	0
g10684.t1	0	0	0	0	0	0	0	0
g10685.t1	0	0	0	0	0	0	0	0
g10686.t1	0	0	0	0	0	0	0	0
g10687.t1	0	0	0	0	0	0	0	0
g10688.t1	0	0	0	0	0	0	0	0
g10689.t1	6	10	6	6	10	0	0	0
g1069.t1	0	0	5	5	6	4	0	0
g10690.t1	0	0	0	0	0	0	0	0
g10691.t1	8	2	6	6	11	0	4	4
g10692.t1	0	0	0	0	0	0	0	0
g10693.t1	0	0	0	0	0	0	0	0
g10694.t1	4	6	0	0	0	8	8	8
g10695.t1	6	4	0	0	6	0	0	0
g10696.t1	30	26	29	29	23	35	21	21
g10697.t1	0	0	0	0	0	0	0	0
g10698.t1	0	0	0	0	0	0	0	0
g10699.t1	13	8	18	18	13	9	16	16
g107.t1	0	0	0	0	0	0	0	0
g1070.t1	0	0	0	0	0	0	0	0
g10700.t1	0	0	0	0	0	0	0	0
g10701.t1	7	15	24	24	7	17	18	18
g10702.t1	0	0	0	0	0	0	0	0
g10702.t2	0	0	0	0	0	0	0	0
g10703.t1	0	5	10	10	4	6	0	0
g10704.t1	0	0	0	0	0	2	0	0
g10705.t1	0	0	0	0	0	0	0	0
g10705.t2	6	8	4	4	12	0	2	2
g10705.t3	0	0	0	0	0	0	0	0
g10705.t4	0	0	0	0	0	0	0	0
g10706.t1	64	58	73	73	50	73	71	71
g10706.t2	0	0	0	0	0	0	0	0
g10707.t1	4	0	4	4	4	5	4	4
g10707.t2	0	0	3	3	0	0	1	1
g10708.t1	3	0	0	0	2	0	0	0
g10709.t1	4	0	0	0	0	0	0	0
g1071.t1	23	24	33	33	21	11	19	19
g10710.t1	11	31	16	16	27	0	2	2
g10710.t2	15	0	0	0	0	31	22	22
g10711.t1	2	6	2	2	6	0	4	4
g10712.t1	10	8	9	9	14	0	19	19
g10713.t1	0	0	0	0	0	0	0	0
g10714.t1	2	2	0	0	2	0	0	0
g10715.t1	12	8	13	13	4	6	9	9
g10716.t1	0	0	0	0	0	0	0	0
g10717.t1	0	0	0	0	0	0	0	0
g10718.t1	4	6	4	4	0	0	0	0
g10719.t1	2	0	0	0	0	3	0	0
g1072.t1	0	0	0	0	0	0	0	0
g10720.t1	0	0	0	0	0	0	0	0
g10720.t2	0	0	0	0	0	0	0	0
g10721.t1	386	352	252	252	284	363	268	268
g10722.t1	31	23	24	24	32	20	43	43
g10723.t1	0	0	0	0	9	0	9	9
g10724.t1	0	0	0	0	2	0	0	0
g10725.t1	3	0	10	10	0	0	5	5
g10726.t1	0	0	2	2	0	0	0	0
g10727.t1	2	7	6	6	0	2	2	2
g10727.t2	0	0	0	0	9	10	0	0
g10727.t3	0	0	0	0	0	0	0	0
g10728.t1	0	0	0	0	0	0	0	0
g10729.t1	4	0	0	0	0	0	0	0
g1073.t1	0	0	0	0	0	3	0	0
g10730.t1	2	0	0	0	0	0	0	0
g10731.t1	0	0	0	0	0	0	0	0
g10731.t2	20	16	8	8	18	24	15	15
g10731.t3	0	0	0	0	0	0	0	0
g10732.t1	6	0	10	10	0	7	0	0
g10733.t1	9	18	10	10	20	24	26	26
g10734.t1	0	0	0	0	0	0	0	0
g10734.t2	0	0	0	0	0	0	0	0
g10735.t1	0	0	0	0	0	0	3	3
g10736.t1	19	32	7	7	14	12	9	9
g10737.t1	10	0	0	0	0	0	5	5
g10738.t1	0	4	0	0	5	0	0	0
g10739.t1	3	0	0	0	3	2	0	0
g1074.t1	0	0	0	0	0	0	0	0
g10740.t1	0	0	0	0	0	0	0	0
g10741.t1	0	0	4	4	2	0	2	2
g10742.t1	0	0	0	0	0	0	0	0
g10743.t1	0	0	0	0	0	0	0	0
g10744.t1	20	27	15	15	23	41	23	23
g10745.t1	7	9	12	12	13	22	17	17
g10746.t1	2	0	0	0	0	3	0	0
g10747.t1	0	8	0	0	0	2	10	10
g10748.t1	2	0	0	0	0	0	2	2
g10748.t2	0	0	0	0	0	0	1	1
g10749.t1	6	2	0	0	9	2	0	0
g1075.t1	42	32	22	22	30	31	20	20
g1075.t2	0	0	0	0	0	0	0	0
g10750.t1	5	5	0	0	6	4	3	3
g10750.t2	0	0	6	6	0	2	6	6
g10751.t1	0	0	0	0	0	0	0	0
g10752.t1	0	0	0	0	0	0	0	0
g10752.t2	0	0	0	0	0	0	0	0
g10753.t1	0	5	10	10	23	6	6	6
g10754.t1	0	0	0	0	2	0	0	0
g10755.t1	0	5	7	7	5	8	6	6
g10756.t1	0	0	0	0	0	0	0	0
g10757.t1	0	4	4	4	0	0	0	0
g10758.t1	0	0	0	0	0	3	0	0
g10758.t2	2	2	4	4	0	0	0	0
g10759.t1	3	4	3	3	4	0	0	0
g1076.t1	2	7	9	9	7	3	4	4
g10760.t1	0	19	6	6	14	10	17	17
g10761.t1	0	0	0	0	0	0	0	0
g10762.t1	6	2	0	0	8	0	0	0
g10763.t1	0	0	0	0	0	0	0	0
g10764.t1	0	0	0	0	0	6	0	0
g10765.t1	0	0	0	0	0	0	0	0
g10766.t1	0	0	0	0	0	0	0	0
g10767.t1	8	13	13	13	5	0	0	0
g10768.t1	0	1	0	0	2	0	0	0
g10768.t2	0	0	0	0	0	0	0	0
g10769.t1	0	0	0	0	0	0	0	0
g10769.t2	15	0	18	18	9	6	10	10
g10769.t3	0	0	0	0	0	0	0	0
g10769.t4	0	0	0	0	0	0	0	0
g10769.t5	0	0	0	0	0	0	0	0
g1077.t1	12	0	0	0	14	6	10	10
g10770.t1	0	0	0	0	0	0	0	0
g10771.t1	0	0	0	0	2	0	6	6
g10772.t1	0	0	0	0	0	0	0	0
g10773.t1	0	0	0	0	0	0	0	0
g10773.t2	0	0	0	0	0	0	0	0
g10774.t1	0	2	5	5	4	5	11	11
g10774.t2	3	5	14	14	8	0	7	7
g10775.t1	0	4	0	0	7	6	4	4
g10776.t1	0	8	2	2	14	6	0	0
g10777.t1	24	0	8	8	4	0	6	6
g10778.t1	0	0	0	0	0	0	0	0
g10779.t1	0	2	0	0	4	0	0	0
g1078.t1	15	14	16	16	14	6	10	10
g10780.t1	0	0	0	0	7	0	6	6
g10781.t1	5	10	0	0	0	3	0	0
g10781.t2	0	0	0	0	0	0	0	0
g10782.t1	0	0	0	0	0	5	0	0
g10783.t1	0	0	0	0	0	0	0	0
g10784.t1	0	0	6	6	0	6	0	0
g10785.t1	0	0	0	0	0	0	0	0
g10786.t1	0	0	2	2	0	4	3	3
g10787.t1	0	0	0	0	0	0	0	0
g10788.t1	7	5	19	19	18	5	11	11
g10789.t1	0	0	0	0	0	0	0	0
g1079.t1	0	0	0	0	0	0	0	0
g10790.t1	4	2	14	14	2	11	10	10
g10791.t1	14	15	15	15	6	4	18	18
g10792.t1	5	0	0	0	0	0	3	3
g10793.t1	2	0	3	3	0	0	0	0
g10794.t1	6	2	2	2	4	2	0	0
g10795.t1	7	6	10	10	0	16	9	9
g10796.t1	0	0	0	0	0	0	0	0
g10796.t2	0	0	0	0	0	0	0	0
g10796.t3	0	0	0	0	0	0	0	0
g10796.t4	0	0	5	5	0	7	3	3
g10797.t1	187	138	88	88	195	186	154	154
g10798.t1	12	19	6	6	3	18	7	7
g10799.t1	2	3	0	0	4	0	0	0
g108.t1	0	0	0	0	8	4	5	5
g1080.t1	14	0	0	0	9	0	7	7
g10800.t1	6	29	8	8	20	12	11	11
g10801.t1	11	10	6	6	16	6	0	0
g10802.t1	0	0	0	0	0	0	0	0
g10802.t2	10	7	4	4	8	6	0	0
g10803.t1	5	4	4	4	5	9	0	0
g10804.t1	0	0	0	0	0	0	0	0
g10804.t2	7	6	0	0	9	7	4	4
g10805.t1	0	0	0	0	3	0	0	0
g10806.t1	0	0	0	0	0	0	0	0
g10806.t2	2	4	0	0	10	0	0	0
g10807.t1	0	2	0	0	0	0	0	0
g10808.t1	18	16	31	31	1	0	0	0
g10808.t2	0	0	0	0	4	11	11	11
g10808.t3	0	0	0	0	0	0	0	0
g10809.t1	2	3	3	3	1	2	3	3
g1081.t1	0	0	0	0	0	0	4	4
g10810.t1	0	0	0	0	0	0	0	0
g10811.t1	42	25	6	6	15	23	30	30
g10812.t1	5	0	8	8	2	0	2	2
g10813.t1	77	57	44	44	39	53	27	27
g10814.t1	2	0	0	0	2	0	0	0
g10815.t1	14	16	22	22	0	16	16	16
g10816.t1	5	10	3	3	13	8	10	10
g10817.t1	9	6	3	3	3	10	3	3
g10818.t1	0	0	13	13	13	17	14	14
g10819.t1	0	0	0	0	0	0	0	0
g10819.t2	0	0	0	0	8	11	4	4
g1082.t1	8	5	2	2	3	6	2	2
g10820.t1	26	18	13	13	24	13	11	11
g10821.t1	3	6	4	4	8	0	4	4
g10822.t1	15	15	17	17	10	11	19	19
g10823.t1	4	12	5	5	12	12	5	5
g10824.t1	0	0	0	0	0	0	0	0
g10825.t1	24	10	34	34	18	31	30	30
g10826.t1	81	57	58	58	58	57	28	28
g10827.t1	0	0	0	0	0	0	0	0
g10828.t1	0	0	0	0	0	0	0	0
g10829.t1	0	0	0	0	0	0	0	0
g1083.t1	0	14	16	16	4	10	4	4
g10830.t1	0	0	0	0	4	2	6	6
g10831.t1	6	14	6	6	7	3	4	4
g10832.t1	0	0	3	3	0	4	0	0
g10833.t1	0	0	0	0	0	0	0	0
g10834.t1	0	0	0	0	0	0	0	0
g10835.t1	4	14	6	6	5	0	12	12
g10836.t1	0	0	0	0	0	0	0	0
g10837.t1	0	2	2	2	0	0	0	0
g10838.t1	5	5	0	0	3	0	5	5
g10839.t1	0	0	0	0	0	0	0	0
g1084.t1	0	0	0	0	0	0	0	0
g1084.t2	0	0	0	0	0	0	0	0
g10840.t1	0	0	0	0	0	0	0	0
g10841.t1	12	9	20	20	16	16	20	20
g10841.t2	0	0	0	0	0	0	0	0
g10842.t1	0	0	0	0	0	0	0	0
g10842.t2	0	0	3	3	4	0	2	2
g10843.t1	0	0	0	0	0	0	0	0
g10844.t1	0	0	0	0	0	0	0	0
g10845.t1	6	6	0	0	5	3	4	4
g10846.t1	0	6	0	0	6	10	0	0
g10847.t1	5	12	6	6	6	10	14	14
g10848.t1	2	0	0	0	0	0	0	0
g10849.t1	5	14	9	9	2	8	5	5
g1085.t1	8	0	12	12	0	0	0	0
g1085.t2	0	14	0	0	3	5	11	11
g10850.t1	12	7	6	6	5	3	7	7
g10851.t1	4	5	6	6	0	0	0	0
g10852.t1	2	16	4	4	18	2	10	10
g10853.t1	10	12	8	8	7	11	12	12
g10854.t1	0	0	0	0	0	0	0	0
g10854.t2	0	0	0	0	0	0	0	0
g10855.t1	8	0	0	0	2	10	0	0
g10856.t1	0	9	0	0	0	0	0	0
g10857.t1	0	2	0	0	0	4	5	5
g10858.t1	46	23	24	24	39	44	37	37
g10859.t1	0	0	0	0	0	0	0	0
g1086.t1	0	0	0	0	0	0	0	0
g10860.t1	24	4	9	9	0	11	9	9
g10861.t1	0	0	8	8	0	4	6	6
g10862.t1	0	0	0	0	0	0	0	0
g10862.t2	0	2	0	0	0	2	0	0
g10863.t1	0	0	3	3	2	5	0	0
g10864.t1	0	5	6	6	8	6	8	8
g10865.t1	4	0	1	1	4	0	3	3
g10866.t1	0	0	0	0	0	5	0	0
g10867.t1	0	2	0	0	0	2	0	0
g10868.t1	5	0	0	0	0	6	0	0
g10869.t1	0	0	2	2	0	0	0	0
g10869.t2	0	0	0	0	0	0	0	0
g1087.t1	0	0	0	0	0	0	0	0
g10870.t1	0	0	14	14	0	8	9	9
g10871.t1	0	0	3	3	0	0	0	0
g10872.t1	0	0	0	0	0	0	0	0
g10873.t1	0	0	0	0	0	0	0	0
g10874.t1	6	3	2	2	0	0	0	0
g10875.t1	20	26	18	18	12	31	22	22
g10876.t1	4	2	9	9	8	6	2	2
g10877.t1	0	0	0	0	0	0	0	0
g10878.t1	0	0	0	0	0	0	0	0
g10878.t2	12	6	10	10	8	14	12	12
g10879.t1	0	0	0	0	0	0	0	0
g1088.t1	2	0	0	0	9	0	0	0
g10880.t1	0	0	0	0	0	0	0	0
g10881.t1	0	0	0	0	0	0	2	2
g10882.t1	0	0	6	6	2	4	0	0
g10883.t1	0	0	0	0	14	0	0	0
g10884.t1	0	0	4	4	6	10	8	8
g10885.t1	4	4	0	0	0	0	3	3
